,County,Income,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,normalized_incomes
220,Cherokee,56552.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.869714778189707
221,Cherokee,56552.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.869714778189707
222,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,34.244,-84.4763,262155,0.871531311990609
223,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,0.871531311990609
224,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,0.871531311990609
225,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47307,0.871531311990609
226,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,37039,NC,North Carolina,35.1339,-84.0635,28515,0.871531311990609
227,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,0.871531311990609
228,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.871531311990609
229,Cherokee,56063.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.871531311990609
230,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,34.244,-84.4763,262155,0.9013053782773761
231,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,0.9013053782773761
232,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,0.9013053782773761
233,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47307,0.9013053782773761
234,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,37039,NC,North Carolina,35.1339,-84.0635,28515,0.9013053782773761
235,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,0.9013053782773761
236,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.9013053782773761
237,Cherokee,48048.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.9013053782773761
238,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,34.244,-84.4763,262155,0.940782484007816
239,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,0.940782484007816
240,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,0.940782484007816
241,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47307,0.940782484007816
242,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,37039,NC,North Carolina,35.1339,-84.0635,28515,0.940782484007816
243,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,0.940782484007816
244,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.940782484007816
245,Cherokee,37421.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.940782484007816
246,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,34.244,-84.4763,262155,0.9396383277487611
247,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,0.9396383277487611
248,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,0.9396383277487611
249,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47307,0.9396383277487611
250,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,37039,NC,North Carolina,35.1339,-84.0635,28515,0.9396383277487611
251,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,0.9396383277487611
252,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.9396383277487611
253,Cherokee,37729.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.9396383277487611
254,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,34.244,-84.4763,262155,0.9417743337518667
255,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,0.9417743337518667
256,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,0.9417743337518667
257,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47307,0.9417743337518667
258,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,37039,NC,North Carolina,35.1339,-84.0635,28515,0.9417743337518667
259,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,0.9417743337518667
260,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.9417743337518667
261,Cherokee,37154.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.9417743337518667
262,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,34.244,-84.4763,262155,0.9304516445388827
263,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,0.9304516445388827
264,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,48073,TX,Texas,31.837,-95.1652,50564,0.9304516445388827
265,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,40021,OK,Oklahoma,35.9067,-94.9997,47307,0.9304516445388827
266,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,37039,NC,North Carolina,35.1339,-84.0635,28515,0.9304516445388827
267,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,24975,0.9304516445388827
268,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,19507,0.9304516445388827
269,Cherokee,40202.0,Cherokee,Cherokee,Cherokee County,19035,IA,Iowa,42.7356,-95.6238,11606,0.9304516445388827
270,Chilton,38551.0,Chilton,Chilton,Chilton County,1021,AL,Alabama,32.8479,-86.7188,44857,0.9365847678625824
271,Choctaw,41413.0,Choctaw,Choctaw,Choctaw County,40023,OK,Oklahoma,34.0266,-95.5522,14307,0.92595303015669
272,Choctaw,41413.0,Choctaw,Choctaw,Choctaw County,1023,AL,Alabama,32.0198,-88.2632,12792,0.92595303015669
273,Choctaw,41413.0,Choctaw,Choctaw,Choctaw County,28019,MS,Mississippi,33.3473,-89.2484,8264,0.92595303015669
274,Choctaw,37992.0,Choctaw,Choctaw,Choctaw County,40023,OK,Oklahoma,34.0266,-95.5522,14307,0.9386613371769059
275,Choctaw,37992.0,Choctaw,Choctaw,Choctaw County,1023,AL,Alabama,32.0198,-88.2632,12792,0.9386613371769059
276,Choctaw,37992.0,Choctaw,Choctaw,Choctaw County,28019,MS,Mississippi,33.3473,-89.2484,8264,0.9386613371769059
277,Choctaw,36804.0,Choctaw,Choctaw,Choctaw County,40023,OK,Oklahoma,34.0266,-95.5522,14307,0.9430745113189745
278,Choctaw,36804.0,Choctaw,Choctaw,Choctaw County,1023,AL,Alabama,32.0198,-88.2632,12792,0.9430745113189745
279,Choctaw,36804.0,Choctaw,Choctaw,Choctaw County,28019,MS,Mississippi,33.3473,-89.2484,8264,0.9430745113189745
280,Clarke,41862.0,Clarke,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,128195,0.9242850880777432
281,Clarke,41862.0,Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23346,0.9242850880777432
282,Clarke,41862.0,Clarke,Clarke,Clarke County,28023,MS,Mississippi,32.0414,-88.6894,15678,0.9242850880777432
283,Clarke,41862.0,Clarke,Clarke,Clarke County,51043,VA,Virginia,39.1123,-77.9967,14726,0.9242850880777432
284,Clarke,41862.0,Clarke,Clarke,Clarke County,19039,IA,Iowa,41.029,-93.7852,9736,0.9242850880777432
285,Clarke,38188.0,Clarke,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,128195,0.9379332377393256
286,Clarke,38188.0,Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23346,0.9379332377393256
287,Clarke,38188.0,Clarke,Clarke,Clarke County,28023,MS,Mississippi,32.0414,-88.6894,15678,0.9379332377393256
288,Clarke,38188.0,Clarke,Clarke,Clarke County,51043,VA,Virginia,39.1123,-77.9967,14726,0.9379332377393256
289,Clarke,38188.0,Clarke,Clarke,Clarke County,19039,IA,Iowa,41.029,-93.7852,9736,0.9379332377393256
290,Clarke,42923.0,Clarke,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,128195,0.9203436926528823
291,Clarke,42923.0,Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23346,0.9203436926528823
292,Clarke,42923.0,Clarke,Clarke,Clarke County,28023,MS,Mississippi,32.0414,-88.6894,15678,0.9203436926528823
293,Clarke,42923.0,Clarke,Clarke,Clarke County,51043,VA,Virginia,39.1123,-77.9967,14726,0.9203436926528823
294,Clarke,42923.0,Clarke,Clarke,Clarke County,19039,IA,Iowa,41.029,-93.7852,9736,0.9203436926528823
295,Clarke,41601.0,Clarke,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,128195,0.9252546490635006
296,Clarke,41601.0,Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23346,0.9252546490635006
297,Clarke,41601.0,Clarke,Clarke,Clarke County,28023,MS,Mississippi,32.0414,-88.6894,15678,0.9252546490635006
298,Clarke,41601.0,Clarke,Clarke,Clarke County,51043,VA,Virginia,39.1123,-77.9967,14726,0.9252546490635006
299,Clarke,41601.0,Clarke,Clarke,Clarke County,19039,IA,Iowa,41.029,-93.7852,9736,0.9252546490635006
300,Clarke,71331.0,Clarke,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,128195,0.8148138517203207
301,Clarke,71331.0,Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23346,0.8148138517203207
302,Clarke,71331.0,Clarke,Clarke,Clarke County,28023,MS,Mississippi,32.0414,-88.6894,15678,0.8148138517203207
303,Clarke,71331.0,Clarke,Clarke,Clarke County,51043,VA,Virginia,39.1123,-77.9967,14726,0.8148138517203207
304,Clarke,71331.0,Clarke,Clarke,Clarke County,19039,IA,Iowa,41.029,-93.7852,9736,0.8148138517203207
305,Clay,34660.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.9510390276157715
306,Clay,34660.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.9510390276157715
307,Clay,34660.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.9510390276157715
308,Clay,34660.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.9510390276157715
309,Clay,34660.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.9510390276157715
310,Clay,34660.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.9510390276157715
311,Clay,34660.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.9510390276157715
312,Clay,34660.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.9510390276157715
313,Clay,34660.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.9510390276157715
314,Clay,34660.0,Clay,Clay,Clay County,1027,AL,Alabama,33.269,-85.8605,14184,0.9510390276157715
315,Clay,34660.0,Clay,Clay,Clay County,17025,IL,Illinois,38.7542,-88.4902,13313,0.9510390276157715
316,Clay,34660.0,Clay,Clay,Clay County,37043,NC,North Carolina,35.0572,-83.7502,10997,0.9510390276157715
317,Clay,34660.0,Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,0.9510390276157715
318,Clay,34660.0,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8176,0.9510390276157715
319,Clay,34660.0,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8085,0.9510390276157715
320,Clay,34660.0,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,0.9510390276157715
321,Clay,34660.0,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,0.9510390276157715
322,Clay,34660.0,Clay,Clay,Clay County,13061,GA,Georgia,31.6262,-84.9801,2883,0.9510390276157715
323,Clay,39772.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.9320490055499008
324,Clay,39772.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.9320490055499008
325,Clay,39772.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.9320490055499008
326,Clay,39772.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.9320490055499008
327,Clay,39772.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.9320490055499008
328,Clay,39772.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.9320490055499008
329,Clay,39772.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.9320490055499008
330,Clay,39772.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.9320490055499008
331,Clay,39772.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.9320490055499008
332,Clay,39772.0,Clay,Clay,Clay County,1027,AL,Alabama,33.269,-85.8605,14184,0.9320490055499008
333,Clay,39772.0,Clay,Clay,Clay County,17025,IL,Illinois,38.7542,-88.4902,13313,0.9320490055499008
334,Clay,39772.0,Clay,Clay,Clay County,37043,NC,North Carolina,35.0572,-83.7502,10997,0.9320490055499008
335,Clay,39772.0,Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,0.9320490055499008
336,Clay,39772.0,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8176,0.9320490055499008
337,Clay,39772.0,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8085,0.9320490055499008
338,Clay,39772.0,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,0.9320490055499008
339,Clay,39772.0,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,0.9320490055499008
340,Clay,39772.0,Clay,Clay,Clay County,13061,GA,Georgia,31.6262,-84.9801,2883,0.9320490055499008
341,Clay,48070.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.9012236528303008
342,Clay,48070.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.9012236528303008
343,Clay,48070.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.9012236528303008
344,Clay,48070.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.9012236528303008
345,Clay,48070.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.9012236528303008
346,Clay,48070.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.9012236528303008
347,Clay,48070.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.9012236528303008
348,Clay,48070.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.9012236528303008
349,Clay,48070.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.9012236528303008
350,Clay,48070.0,Clay,Clay,Clay County,1027,AL,Alabama,33.269,-85.8605,14184,0.9012236528303008
351,Clay,48070.0,Clay,Clay,Clay County,17025,IL,Illinois,38.7542,-88.4902,13313,0.9012236528303008
352,Clay,48070.0,Clay,Clay,Clay County,37043,NC,North Carolina,35.0572,-83.7502,10997,0.9012236528303008
353,Clay,48070.0,Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,0.9012236528303008
354,Clay,48070.0,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8176,0.9012236528303008
355,Clay,48070.0,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8085,0.9012236528303008
356,Clay,48070.0,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,0.9012236528303008
357,Clay,48070.0,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,0.9012236528303008
358,Clay,48070.0,Clay,Clay,Clay County,13061,GA,Georgia,31.6262,-84.9801,2883,0.9012236528303008
359,Clay,38731.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.9359161051137841
360,Clay,38731.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.9359161051137841
361,Clay,38731.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.9359161051137841
362,Clay,38731.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.9359161051137841
363,Clay,38731.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.9359161051137841
364,Clay,38731.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.9359161051137841
365,Clay,38731.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.9359161051137841
366,Clay,38731.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.9359161051137841
367,Clay,38731.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.9359161051137841
368,Clay,38731.0,Clay,Clay,Clay County,1027,AL,Alabama,33.269,-85.8605,14184,0.9359161051137841
369,Clay,38731.0,Clay,Clay,Clay County,17025,IL,Illinois,38.7542,-88.4902,13313,0.9359161051137841
370,Clay,38731.0,Clay,Clay,Clay County,37043,NC,North Carolina,35.0572,-83.7502,10997,0.9359161051137841
371,Clay,38731.0,Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,0.9359161051137841
372,Clay,38731.0,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8176,0.9359161051137841
373,Clay,38731.0,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8085,0.9359161051137841
374,Clay,38731.0,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,0.9359161051137841
375,Clay,38731.0,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,0.9359161051137841
376,Clay,38731.0,Clay,Clay,Clay County,13061,GA,Georgia,31.6262,-84.9801,2883,0.9359161051137841
377,Clay,43835.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.9169558013923045
378,Clay,43835.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.9169558013923045
379,Clay,43835.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.9169558013923045
380,Clay,43835.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.9169558013923045
381,Clay,43835.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.9169558013923045
382,Clay,43835.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.9169558013923045
383,Clay,43835.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.9169558013923045
384,Clay,43835.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.9169558013923045
385,Clay,43835.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.9169558013923045
386,Clay,43835.0,Clay,Clay,Clay County,1027,AL,Alabama,33.269,-85.8605,14184,0.9169558013923045
387,Clay,43835.0,Clay,Clay,Clay County,17025,IL,Illinois,38.7542,-88.4902,13313,0.9169558013923045
388,Clay,43835.0,Clay,Clay,Clay County,37043,NC,North Carolina,35.0572,-83.7502,10997,0.9169558013923045
389,Clay,43835.0,Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,0.9169558013923045
390,Clay,43835.0,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8176,0.9169558013923045
391,Clay,43835.0,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8085,0.9169558013923045
392,Clay,43835.0,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,0.9169558013923045
393,Clay,43835.0,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,0.9169558013923045
394,Clay,43835.0,Clay,Clay,Clay County,13061,GA,Georgia,31.6262,-84.9801,2883,0.9169558013923045
395,Clay,41155.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.9269114467633008
396,Clay,41155.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.9269114467633008
397,Clay,41155.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.9269114467633008
398,Clay,41155.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.9269114467633008
399,Clay,41155.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.9269114467633008
400,Clay,41155.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.9269114467633008
401,Clay,41155.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.9269114467633008
402,Clay,41155.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.9269114467633008
403,Clay,41155.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.9269114467633008
404,Clay,41155.0,Clay,Clay,Clay County,1027,AL,Alabama,33.269,-85.8605,14184,0.9269114467633008
405,Clay,41155.0,Clay,Clay,Clay County,17025,IL,Illinois,38.7542,-88.4902,13313,0.9269114467633008
406,Clay,41155.0,Clay,Clay,Clay County,37043,NC,North Carolina,35.0572,-83.7502,10997,0.9269114467633008
407,Clay,41155.0,Clay,Clay,Clay County,48077,TX,Texas,33.7855,-98.2085,10236,0.9269114467633008
408,Clay,41155.0,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8176,0.9269114467633008
409,Clay,41155.0,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8085,0.9269114467633008
410,Clay,41155.0,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,0.9269114467633008
411,Clay,41155.0,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,0.9269114467633008
412,Clay,41155.0,Clay,Clay,Clay County,13061,GA,Georgia,31.6262,-84.9801,2883,0.9269114467633008
413,Clay,54344.0,Clay,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,250134,0.8779170412416324
414,Clay,54344.0,Clay,Clay,Clay County,12019,FL,Florida,29.9831,-81.8579,216308,0.8779170412416324
415,Clay,54344.0,Clay,Clay,Clay County,27027,MN,Minnesota,46.8923,-96.4907,64975,0.8779170412416324
416,Clay,54344.0,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26397,0.8779170412416324
417,Clay,54344.0,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20484,0.8779170412416324
418,Clay,54344.0,Clay,Clay,Clay County,28025,MS,Mississippi,33.6556,-88.7816,18768,0.8779170412416324
419,Clay,54344.0,Clay,Clay,Clay County,19041,IA,Iowa,43.0826,-95.1509,16410,0.8779170412416324
420,Clay,54344.0,Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,0.8779170412416324
421,Clay,54344.0,Clay,Clay,Clay County,5021,AR,Arkansas,36.3682,-90.4176,14661,0.8779170412416324
